timestamp,ip_address,user_agent,status_code,request_method,url,response_time,log_level
2025-02-18 03:20:50.072836,180.194.149.241,Mozilla/5.0 (Windows NT 6.1; Win64; x64),404,POST,/logout,432.08,INFO
2025-02-18 03:31:38.072836,195.21.222.38,Mozilla/5.0 (Linux; Android 11),400,GET,/dashboard,591.53,WARNING
2025-02-18 03:33:45.072836,122.191.68.163,Mozilla/5.0 (Windows NT 6.1; Win64; x64),404,DELETE,/login,732.25,INFO
2025-02-18 03:42:18.072836,48.125.64.163,Mozilla/5.0 (Windows NT 10.0; Win64; x64),401,GET,/settings,1427.68,INFO
2025-02-18 03:47:17.072836,164.58.37.42,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),500,PUT,/admin,177.31,CRITICAL
2025-02-18 03:54:23.072836,131.135.105.247,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),503,DELETE,/login,979.2,WARNING
2025-02-18 03:57:17.072836,124.49.119.87,Mozilla/5.0 (Windows NT 6.1; Win64; x64),201,DELETE,/logout,905.58,WARNING
2025-02-18 03:58:01.072836,116.61.244.60,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),500,GET,/login,1510.12,INFO
2025-02-18 03:59:00.072836,166.152.235.47,Mozilla/5.0 (Linux; Android 11),500,GET,/dashboard,1910.09,INFO
2025-02-18 04:01:56.072836,54.25.114.139,Mozilla/5.0 (Windows NT 10.0; Win64; x64),201,DELETE,/dashboard,125.33,INFO
2025-02-18 04:02:07.072836,132.140.92.47,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),404,DELETE,/search?q=test,2270.66,INFO
2025-02-18 04:02:13.072836,223.236.255.12,Mozilla/5.0 (Linux; Android 11),201,PUT,/admin,24.89,INFO
2025-02-18 04:05:31.072836,205.254.157.204,Mozilla/5.0 (Windows NT 6.1; Win64; x64),301,PUT,/profile,1702.35,INFO
2025-02-18 04:09:01.072836,251.76.3.52,Mozilla/5.0 (Windows NT 6.1; Win64; x64),201,PUT,/home,2057.92,INFO
2025-02-18 04:10:38.072836,12.116.187.249,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),404,GET,/search?q=test,2598.66,CRITICAL
2025-02-18 04:11:26.072836,57.162.84.7,Mozilla/5.0 (Windows NT 10.0; Win64; x64),400,DELETE,/search?q=test,322.63,WARNING
2025-02-18 04:15:54.072836,139.159.184.73,Mozilla/5.0 (Windows NT 6.1; Win64; x64),400,POST,/search?q=test,1342.93,INFO
2025-02-18 04:23:54.072836,242.56.185.86,Mozilla/5.0 (Linux; Android 11),503,DELETE,/search?q=test,721.79,INFO
2025-02-18 04:31:35.072836,39.7.200.206,Mozilla/5.0 (Windows NT 6.1; Win64; x64),502,GET,/admin,2562.86,INFO
2025-02-18 04:38:23.072836,118.115.254.27,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,DELETE,/search?q=test,110.95,CRITICAL
2025-02-18 04:38:29.072836,84.215.175.99,Mozilla/5.0 (Windows NT 6.1; Win64; x64),500,GET,/dashboard,2749.37,INFO
2025-02-18 04:38:29.072836,141.170.14.200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),201,GET,/login,772.81,INFO
2025-02-18 04:40:38.072836,194.219.89.147,Mozilla/5.0 (Windows NT 10.0; Win64; x64),201,GET,/settings,2688.68,INFO
2025-02-18 04:49:10.072836,192.82.149.189,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),503,DELETE,/login,429.02,INFO
2025-02-18 04:50:00.072836,222.2.225.202,Mozilla/5.0 (Linux; Android 11),404,PUT,/admin,910.71,INFO
2025-02-18 04:51:48.072836,181.231.161.124,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),200,GET,/dashboard,704.28,INFO
2025-02-18 04:53:24.072836,204.194.243.132,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),503,DELETE,/settings,2744.15,WARNING
2025-02-18 04:56:39.072836,215.185.189.154,Mozilla/5.0 (Linux; Android 11),201,PUT,/login,1135.59,ERROR
2025-02-18 05:05:18.072836,195.106.131.120,Mozilla/5.0 (Windows NT 10.0; Win64; x64),503,POST,/admin,2064.13,INFO
2025-02-18 05:08:53.072836,218.241.63.38,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,DELETE,/home,1333.74,ERROR
2025-02-18 05:11:47.072836,63.103.28.164,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),500,DELETE,/api/data,2910.55,INFO
2025-02-18 05:16:49.072836,140.34.129.152,Mozilla/5.0 (Linux; Android 11),401,POST,/admin,1167.41,INFO
2025-02-18 05:18:20.072836,108.42.164.17,Mozilla/5.0 (Windows NT 6.1; Win64; x64),200,POST,/api/data,1441.54,INFO
2025-02-18 05:19:25.072836,75.118.6.39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),301,POST,/api/data,1368.65,INFO
2025-02-18 05:19:39.072836,155.2.211.82,Mozilla/5.0 (Windows NT 6.1; Win64; x64),502,POST,/profile,1216.48,INFO
2025-02-18 05:21:44.072836,53.228.22.102,Mozilla/5.0 (Windows NT 10.0; Win64; x64),401,POST,/api/data,2870.74,ERROR
2025-02-18 05:23:43.072836,204.114.57.135,Mozilla/5.0 (Windows NT 6.1; Win64; x64),201,POST,/admin,2316.5,WARNING
2025-02-18 05:29:39.072836,41.125.254.168,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),404,DELETE,/login,479.03,INFO
2025-02-18 05:31:29.072836,181.144.70.193,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,PUT,/logout,1279.37,WARNING
2025-02-18 05:32:20.072836,87.35.124.236,Mozilla/5.0 (Windows NT 10.0; Win64; x64),502,PUT,/search?q=test,236.44,INFO
2025-02-18 05:41:13.072836,81.27.121.5,Mozilla/5.0 (Windows NT 6.1; Win64; x64),503,DELETE,/logout,262.33,INFO
2025-02-18 05:44:57.072836,232.184.113.182,Mozilla/5.0 (Linux; Android 11),404,POST,/settings,2286.63,CRITICAL
2025-02-18 05:46:43.072836,250.88.195.244,Mozilla/5.0 (Linux; Android 11),404,POST,/profile,222.78,INFO
2025-02-18 05:48:09.072836,87.106.52.86,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,PUT,/search?q=test,1897.16,INFO
2025-02-18 05:48:51.072836,92.39.107.59,Mozilla/5.0 (Windows NT 6.1; Win64; x64),400,DELETE,/api/data,1522.27,INFO
2025-02-18 05:52:50.072836,141.100.190.155,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),401,POST,/profile,1877.39,INFO
2025-02-18 05:58:48.072836,73.20.235.146,Mozilla/5.0 (Windows NT 6.1; Win64; x64),500,DELETE,/api/data,173.22,INFO
2025-02-18 06:01:48.072836,130.134.70.18,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),201,POST,/search?q=test,1915.23,INFO
2025-02-18 06:08:22.072836,163.197.50.240,Mozilla/5.0 (Windows NT 6.1; Win64; x64),301,DELETE,/home,1313.68,INFO
2025-02-18 06:15:08.072836,174.160.11.187,Mozilla/5.0 (Linux; Android 11),301,POST,/home,124.7,INFO
2025-02-18 06:24:26.072836,158.177.87.239,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),403,GET,/logout,436.08,INFO
2025-02-18 06:28:59.072836,167.153.128.9,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),403,POST,/settings,625.5,INFO
2025-02-18 06:29:29.072836,222.107.111.9,Mozilla/5.0 (Linux; Android 11),503,GET,/logout,2465.27,INFO
2025-02-18 06:34:34.072836,83.171.180.122,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,GET,/search?q=test,660.89,WARNING
2025-02-18 06:36:17.072836,218.56.66.172,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),500,POST,/login,342.78,INFO
2025-02-18 06:51:11.072836,221.199.43.249,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,DELETE,/settings,1209.73,INFO
2025-02-18 06:55:59.072836,81.31.248.147,Mozilla/5.0 (Linux; Android 11),301,PUT,/api/data,2233.11,INFO
2025-02-18 07:00:01.072836,170.172.220.18,Mozilla/5.0 (Linux; Android 11),500,PUT,/profile,1769.62,WARNING
2025-02-18 07:05:28.072836,51.157.175.106,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),500,GET,/settings,535.26,INFO
2025-02-18 07:17:58.072836,12.126.217.52,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),201,PUT,/api/data,1498.88,INFO
2025-02-18 07:23:00.072836,137.35.35.62,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),201,PUT,/logout,909.16,INFO
2025-02-18 07:24:18.072836,198.71.199.24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),503,POST,/login,1163.04,INFO
2025-02-18 07:27:48.072836,126.130.158.23,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),401,PUT,/api/data,1118.61,WARNING
2025-02-18 07:34:23.072836,206.146.99.222,Mozilla/5.0 (Windows NT 10.0; Win64; x64),400,GET,/api/data,75.95,ERROR
2025-02-18 07:35:04.072836,163.4.93.60,Mozilla/5.0 (Linux; Android 11),301,POST,/home,2867.73,INFO
2025-02-18 07:35:39.072836,26.188.227.7,Mozilla/5.0 (Windows NT 6.1; Win64; x64),404,POST,/dashboard,427.01,INFO
2025-02-18 07:44:19.072836,64.178.124.77,Mozilla/5.0 (Linux; Android 11),301,PUT,/login,1128.03,CRITICAL
2025-02-18 07:49:23.072836,174.47.202.86,Mozilla/5.0 (Linux; Android 11),401,GET,/profile,1755.28,WARNING
2025-02-18 08:03:16.072836,23.112.251.71,Mozilla/5.0 (Windows NT 10.0; Win64; x64),301,PUT,/dashboard,1445.74,INFO
2025-02-18 08:04:10.072836,246.53.59.67,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),500,PUT,/dashboard,41.46,INFO
2025-02-18 08:11:58.072836,59.188.196.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,DELETE,/admin,638.88,INFO
2025-02-18 08:16:06.072836,22.204.31.55,Mozilla/5.0 (Windows NT 6.1; Win64; x64),401,DELETE,/profile,844.61,ERROR
2025-02-18 08:17:37.072836,113.99.122.0,Mozilla/5.0 (Windows NT 6.1; Win64; x64),301,POST,/admin,1468.95,INFO
2025-02-18 08:26:41.072836,131.79.4.34,Mozilla/5.0 (Windows NT 6.1; Win64; x64),201,POST,/profile,1958.44,INFO
2025-02-18 08:41:15.072836,14.224.52.121,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),400,GET,/admin,2599.52,INFO
2025-02-18 08:48:03.072836,42.127.174.119,Mozilla/5.0 (Windows NT 10.0; Win64; x64),400,GET,/api/data,1012.57,INFO
2025-02-18 08:49:08.072836,147.15.161.91,Mozilla/5.0 (Windows NT 6.1; Win64; x64),401,PUT,/profile,579.37,INFO
2025-02-18 08:52:53.072836,233.241.76.242,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),401,POST,/api/data,2211.23,INFO
2025-02-18 08:56:08.072836,126.78.148.85,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),301,PUT,/profile,292.23,INFO
2025-02-18 08:58:15.072836,164.192.148.181,Mozilla/5.0 (Windows NT 6.1; Win64; x64),403,PUT,/settings,2042.72,WARNING
2025-02-18 08:59:15.072836,151.87.198.192,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),503,GET,/login,1578.82,INFO
2025-02-18 09:00:33.072836,247.226.230.201,Mozilla/5.0 (Windows NT 6.1; Win64; x64),400,GET,/login,1073.98,CRITICAL
2025-02-18 09:02:00.072836,248.68.84.80,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),500,POST,/settings,123.81,INFO
2025-02-18 09:02:36.072836,41.44.246.7,Mozilla/5.0 (Linux; Android 11),403,GET,/dashboard,376.57,INFO
2025-02-18 09:05:07.072836,123.117.254.121,Mozilla/5.0 (Linux; Android 11),502,GET,/dashboard,912.02,ERROR
2025-02-18 09:05:26.072836,194.133.184.186,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,GET,/dashboard,99.23,INFO
2025-02-18 09:07:43.072836,164.79.156.93,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),400,PUT,/home,2465.19,ERROR
2025-02-18 09:14:40.072836,105.233.205.172,Mozilla/5.0 (Linux; Android 11),502,PUT,/dashboard,2166.46,INFO
2025-02-18 09:22:35.072836,189.185.226.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64),502,DELETE,/dashboard,529.92,ERROR
2025-02-18 09:22:43.072836,10.43.81.174,Mozilla/5.0 (Windows NT 6.1; Win64; x64),403,POST,/dashboard,1379.83,WARNING
2025-02-18 09:22:55.072836,213.228.196.74,Mozilla/5.0 (Linux; Android 11),500,PUT,/profile,1364.28,INFO
2025-02-18 09:24:26.072836,33.121.2.112,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,GET,/settings,2168.77,INFO
2025-02-18 09:25:21.072836,27.5.126.124,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),401,POST,/profile,951.66,WARNING
2025-02-18 09:29:41.072836,31.169.11.38,Mozilla/5.0 (Windows NT 6.1; Win64; x64),404,PUT,/home,2178.24,INFO
2025-02-18 09:30:26.072836,74.132.239.76,Mozilla/5.0 (Linux; Android 11),500,POST,/admin,1233.75,INFO
2025-02-18 09:38:12.072836,103.146.193.32,Mozilla/5.0 (Linux; Android 11),301,GET,/settings,1372.58,INFO
2025-02-18 09:39:54.072836,190.59.75.238,Mozilla/5.0 (Windows NT 10.0; Win64; x64),401,POST,/profile,1653.94,INFO
2025-02-18 09:40:40.072836,169.253.120.163,Mozilla/5.0 (Linux; Android 11),301,DELETE,/admin,2509.16,INFO
2025-02-18 09:42:22.072836,67.186.194.136,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,POST,/settings,1424.21,INFO
2025-02-18 09:43:43.072836,91.253.143.53,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,DELETE,/settings,1440.85,INFO
2025-02-18 09:43:49.072836,43.155.105.143,Mozilla/5.0 (Linux; Android 11),502,DELETE,/dashboard,1414.61,INFO
2025-02-18 09:52:07.072836,255.65.233.19,Mozilla/5.0 (Linux; Android 11),502,POST,/login,1949.99,INFO
2025-02-18 10:03:25.072836,1.15.142.237,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),500,DELETE,/api/data,1091.61,INFO
2025-02-18 10:09:51.072836,211.108.52.155,Mozilla/5.0 (Windows NT 6.1; Win64; x64),502,POST,/dashboard,704.02,INFO
2025-02-18 10:11:34.072836,253.129.14.150,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,POST,/login,130.79,ERROR
2025-02-18 10:17:29.072836,225.195.217.146,Mozilla/5.0 (Windows NT 6.1; Win64; x64),503,GET,/logout,2731.46,INFO
2025-02-18 10:18:44.072836,37.160.236.25,Mozilla/5.0 (Linux; Android 11),401,POST,/search?q=test,2265.73,INFO
2025-02-18 10:22:34.072836,24.165.91.28,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,GET,/logout,2008.46,INFO
2025-02-18 10:22:34.072836,66.249.140.177,Mozilla/5.0 (Windows NT 10.0; Win64; x64),201,GET,/dashboard,679.61,INFO
2025-02-18 10:29:49.072836,180.185.163.119,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,PUT,/admin,2448.35,WARNING
2025-02-18 10:37:49.072836,225.81.99.95,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,GET,/search?q=test,1302.09,INFO
2025-02-18 10:38:03.072836,61.122.117.95,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),401,PUT,/login,2073.45,INFO
2025-02-18 10:42:16.072836,89.225.189.127,Mozilla/5.0 (Linux; Android 11),301,GET,/api/data,1276.01,INFO
2025-02-18 10:48:54.072836,129.227.180.86,Mozilla/5.0 (Windows NT 6.1; Win64; x64),401,GET,/search?q=test,766.81,INFO
2025-02-18 10:49:22.072836,59.229.62.127,Mozilla/5.0 (Linux; Android 11),404,POST,/search?q=test,2368.42,INFO
2025-02-18 10:57:39.072836,234.218.70.95,Mozilla/5.0 (Linux; Android 11),201,PUT,/login,749.2,CRITICAL
2025-02-18 10:59:00.072836,79.61.85.27,Mozilla/5.0 (Linux; Android 11),404,POST,/profile,685.67,INFO
2025-02-18 11:00:39.072836,201.135.22.82,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,DELETE,/search?q=test,2659.88,INFO
2025-02-18 11:03:08.072836,35.5.74.63,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),400,DELETE,/search?q=test,2032.17,INFO
2025-02-18 11:03:27.072836,53.94.63.249,Mozilla/5.0 (Windows NT 6.1; Win64; x64),301,PUT,/home,2276.79,INFO
2025-02-18 11:05:42.072836,1.198.50.4,Mozilla/5.0 (Windows NT 6.1; Win64; x64),500,POST,/settings,258.09,INFO
2025-02-18 11:06:27.072836,186.226.95.149,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),503,GET,/login,423.81,WARNING
2025-02-18 11:11:49.072836,45.70.184.231,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,PUT,/logout,2124.57,ERROR
2025-02-18 11:12:07.072836,13.33.108.183,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),502,GET,/settings,2481.53,INFO
2025-02-18 11:13:17.072836,204.125.79.238,Mozilla/5.0 (Windows NT 6.1; Win64; x64),200,GET,/login,619.12,INFO
2025-02-18 11:22:43.072836,155.169.29.119,Mozilla/5.0 (Linux; Android 11),401,DELETE,/profile,639.09,INFO
2025-02-18 11:26:51.072836,117.7.210.195,Mozilla/5.0 (Linux; Android 11),503,PUT,/login,47.23,ERROR
2025-02-18 11:29:24.072836,79.207.250.60,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),400,POST,/dashboard,2392.37,INFO
2025-02-18 11:29:38.072836,81.75.116.80,Mozilla/5.0 (Linux; Android 11),503,POST,/home,2554.68,WARNING
2025-02-18 11:30:45.072836,219.136.29.91,Mozilla/5.0 (Linux; Android 11),400,PUT,/search?q=test,1616.43,INFO
2025-02-18 11:30:57.072836,15.51.130.215,Mozilla/5.0 (Windows NT 6.1; Win64; x64),500,POST,/home,1986.68,INFO
2025-02-18 11:32:50.072836,44.171.158.182,Mozilla/5.0 (Linux; Android 11),200,POST,/profile,1624.03,WARNING
2025-02-18 11:35:11.072836,21.98.55.150,Mozilla/5.0 (Windows NT 10.0; Win64; x64),400,DELETE,/logout,1491.6,INFO
2025-02-18 11:35:27.072836,74.45.156.58,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),401,PUT,/home,2664.95,INFO
2025-02-18 11:35:47.072836,52.157.139.171,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),201,POST,/dashboard,261.15,ERROR
2025-02-18 11:40:51.072836,57.27.150.99,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),403,DELETE,/home,1515.82,WARNING
2025-02-18 11:43:29.072836,173.24.92.110,Mozilla/5.0 (Windows NT 6.1; Win64; x64),503,POST,/home,266.71,INFO
2025-02-18 11:49:21.072836,13.125.30.178,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),201,DELETE,/login,205.6,INFO
2025-02-18 11:56:59.072836,4.128.146.0,Mozilla/5.0 (Windows NT 6.1; Win64; x64),404,POST,/api/data,2291.4,INFO
2025-02-18 11:58:50.072836,11.157.115.98,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,DELETE,/login,2161.57,ERROR
2025-02-18 12:01:14.072836,62.193.211.70,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,GET,/logout,2515.55,INFO
2025-02-18 12:01:49.072836,223.19.94.163,Mozilla/5.0 (Windows NT 6.1; Win64; x64),502,PUT,/api/data,460.82,WARNING
2025-02-18 12:02:27.072836,28.96.103.41,Mozilla/5.0 (Linux; Android 11),201,GET,/admin,1814.92,ERROR
2025-02-18 12:09:14.072836,76.68.145.77,Mozilla/5.0 (Linux; Android 11),400,GET,/home,2400.25,INFO
2025-02-18 12:11:01.072836,136.185.34.154,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),301,PUT,/logout,237.14,INFO
2025-02-18 12:11:54.072836,199.182.157.56,Mozilla/5.0 (Windows NT 10.0; Win64; x64),201,POST,/dashboard,2317.6,WARNING
2025-02-18 12:11:58.072836,8.25.30.211,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),502,GET,/home,1609.47,WARNING
2025-02-18 12:13:48.072836,201.182.117.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64),502,DELETE,/logout,2857.72,ERROR
2025-02-18 12:20:31.072836,224.168.249.8,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),400,GET,/admin,2034.24,INFO
2025-02-18 12:20:52.072836,115.220.40.90,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),400,POST,/profile,1265.95,INFO
2025-02-18 12:22:19.072836,52.144.122.201,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),400,POST,/search?q=test,1317.33,INFO
2025-02-18 12:25:29.072836,16.214.161.194,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,DELETE,/settings,2251.21,INFO
2025-02-18 12:25:37.072836,249.1.98.59,Mozilla/5.0 (Windows NT 10.0; Win64; x64),401,PUT,/admin,1455.6,INFO
2025-02-18 12:26:02.072836,217.158.109.179,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),503,GET,/home,99.98,INFO
2025-02-18 12:26:05.072836,83.89.223.58,Mozilla/5.0 (Linux; Android 11),503,POST,/home,360.71,WARNING
2025-02-18 12:26:29.072836,118.90.57.215,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),201,DELETE,/home,2926.11,INFO
2025-02-18 12:26:53.072836,177.136.34.98,Mozilla/5.0 (Windows NT 10.0; Win64; x64),401,DELETE,/profile,2371.1,INFO
2025-02-18 12:29:12.072836,48.68.115.239,Mozilla/5.0 (Linux; Android 11),404,PUT,/home,720.33,CRITICAL
2025-02-18 12:30:39.072836,132.17.185.165,Mozilla/5.0 (Windows NT 6.1; Win64; x64),403,DELETE,/logout,1576.12,INFO
2025-02-18 12:31:11.072836,74.58.202.175,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),401,GET,/search?q=test,1313.15,WARNING
2025-02-18 12:31:24.072836,9.146.181.97,Mozilla/5.0 (Windows NT 6.1; Win64; x64),403,GET,/home,2541.56,WARNING
2025-02-18 12:31:45.072836,97.53.125.125,Mozilla/5.0 (Windows NT 10.0; Win64; x64),401,DELETE,/search?q=test,2611.51,WARNING
2025-02-18 12:34:33.072836,235.88.43.28,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),500,DELETE,/login,2230.15,INFO
2025-02-18 12:35:11.072836,159.90.242.59,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),502,GET,/home,279.77,INFO
2025-02-18 12:39:27.072836,226.137.26.151,Mozilla/5.0 (Windows NT 6.1; Win64; x64),503,DELETE,/admin,1546.97,INFO
2025-02-18 12:47:38.072836,63.208.140.8,Mozilla/5.0 (Linux; Android 11),500,GET,/profile,933.84,WARNING
2025-02-18 12:51:49.072836,16.125.96.70,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),301,POST,/home,2294.39,ERROR
2025-02-18 12:53:27.072836,119.139.255.135,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),500,PUT,/admin,2423.65,INFO
2025-02-18 12:54:16.072836,14.246.233.74,Mozilla/5.0 (Linux; Android 11),200,DELETE,/settings,643.72,INFO
2025-02-18 12:54:20.072836,203.90.102.21,Mozilla/5.0 (Linux; Android 11),301,GET,/search?q=test,2922.32,WARNING
2025-02-18 12:56:32.072836,96.59.209.178,Mozilla/5.0 (Windows NT 6.1; Win64; x64),500,DELETE,/logout,2429.07,INFO
2025-02-18 13:04:29.072836,26.101.95.37,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),301,DELETE,/dashboard,1190.82,WARNING
2025-02-18 13:05:02.072836,158.171.194.175,Mozilla/5.0 (Windows NT 6.1; Win64; x64),502,GET,/admin,2107.07,WARNING
2025-02-18 13:07:52.072836,197.97.56.4,Mozilla/5.0 (Windows NT 10.0; Win64; x64),502,GET,/home,1577.71,INFO
2025-02-18 13:07:57.072836,248.217.105.117,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),403,DELETE,/search?q=test,491.04,ERROR
2025-02-18 13:09:18.072836,129.46.198.201,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),403,PUT,/search?q=test,2275.17,ERROR
2025-02-18 13:09:45.072836,211.249.0.98,Mozilla/5.0 (Windows NT 6.1; Win64; x64),401,POST,/search?q=test,156.83,WARNING
2025-02-18 13:10:33.072836,167.117.39.47,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),503,POST,/profile,543.19,WARNING
2025-02-18 13:12:06.072836,196.193.196.194,Mozilla/5.0 (Windows NT 10.0; Win64; x64),502,DELETE,/home,525.5,WARNING
2025-02-18 13:13:25.072836,163.245.19.81,Mozilla/5.0 (Windows NT 6.1; Win64; x64),301,POST,/search?q=test,13.25,ERROR
2025-02-18 13:13:49.072836,11.71.188.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64),301,POST,/admin,2483.24,ERROR
2025-02-18 13:14:04.072836,33.119.75.184,Mozilla/5.0 (Linux; Android 11),502,POST,/home,2719.08,INFO
2025-02-18 13:16:11.072836,60.242.168.227,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),500,DELETE,/home,2624.4,INFO
2025-02-18 13:16:40.072836,201.71.222.18,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,POST,/admin,112.93,WARNING
2025-02-18 13:17:37.072836,174.251.130.42,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),301,DELETE,/login,131.64,INFO
2025-02-18 13:27:30.072836,129.107.179.79,Mozilla/5.0 (Linux; Android 11),404,DELETE,/search?q=test,2159.64,INFO
2025-02-18 13:30:33.072836,101.179.50.0,Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X),201,DELETE,/home,1128.55,INFO
2025-02-18 13:31:27.072836,236.61.24.119,Mozilla/5.0 (Windows NT 6.1; Win64; x64),503,PUT,/search?q=test,1637.4,INFO
2025-02-18 13:32:30.072836,79.215.69.243,Mozilla/5.0 (Windows NT 10.0; Win64; x64),201,POST,/profile,540.57,WARNING
2025-02-18 13:34:10.072836,119.52.52.155,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),404,GET,/search?q=test,2370.28,WARNING
2025-02-18 13:38:26.072836,71.106.150.217,Mozilla/5.0 (Windows NT 10.0; Win64; x64),503,POST,/logout,1305.38,INFO
2025-02-18 13:40:48.072836,159.34.21.240,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,POST,/dashboard,1717.65,WARNING
2025-02-18 13:40:51.072836,100.236.157.141,Mozilla/5.0 (Windows NT 6.1; Win64; x64),201,GET,/api/data,2088.35,INFO
